,,,,,All Type of Report (All Grades) for 01-Jan-2023 to 01-Sep-2026,,,,
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Banana - Green,June-2024,179.60,Metric Tonnes,2608.52,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Beetroot,June-2024,1451.50,Metric Tonnes,1878.77,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bhindi(Ladies Finger),June-2024,2030.90,Metric Tonnes,1631.02,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bitter gourd,June-2024,1050.80,Metric Tonnes,1455.87,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bottle gourd,June-2024,1347.50,Metric Tonnes,1440.45,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Brinjal,June-2024,1258.90,Metric Tonnes,1202.63,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cabbage,June-2024,2626.80,Metric Tonnes,887.66,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Capsicum,June-2024,608.40,Metric Tonnes,1026.51,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Carrot,June-2024,1156.00,Metric Tonnes,970.59,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cauliflower,June-2024,2607.40,Metric Tonnes,2017.12,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Coriander(Leaves),June-2024,1267.40,Bundle,5736.03,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cucumbar(Kheera),June-2024,7811.10,Metric Tonnes,1361.08,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Ginger(Green),June-2024,3567.20,Metric Tonnes,11307.15,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Green Chilli,June-2024,4166.40,Metric Tonnes,2694.52,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Guar,June-2024,305.30,Metric Tonnes,2967.93,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Lemon,June-2024,8492.90,Metric Tonnes,4386.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Little gourd(Kundru),June-2024,1659.20,Metric Tonnes,1775.86,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mango(Raw-Ripe),June-2024,2518.30,Metric Tonnes,1374.25,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mashrooms,June-2024,424.70,Metric Tonnes,7731.16,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Methi(Leaves),June-2024,185.00,Metric Tonnes,2496.86,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mint(Pudina),June-2024,137.10,Bundle,2808.90,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,June-2024,21301.00,Metric Tonnes,1981.49,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion Green,June-2024,10.00,Metric Tonnes,1380.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Peas Wet,June-2024,741.60,Metric Tonnes,5254.73,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pointed gourd(Parval),June-2024,2774.40,Metric Tonnes,1804.98,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,June-2024,22649.90,Metric Tonnes,1506.89,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pumpkin,June-2024,1971.50,Metric Tonnes,815.35,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Raddish,June-2024,519.70,Metric Tonnes,399.66,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,June-2024,910.50,Metric Tonnes,1020.15,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Potato,June-2024,51.90,Metric Tonnes,1981.12,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Pumpkin,June-2024,214.60,Metric Tonnes,1184.58,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tinda,June-2024,964.70,Metric Tonnes,1214.91,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tomato,June-2024,11955.90,Metric Tonnes,1667.46,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Banana - Green,July-2024,584.00,Metric Tonnes,3069.09,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Beetroot,July-2024,2458.00,Metric Tonnes,1884.43,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bhindi(Ladies Finger),July-2024,2167.70,Metric Tonnes,1859.59,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bitter gourd,July-2024,1030.90,Metric Tonnes,1866.24,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bottle gourd,July-2024,3310.10,Metric Tonnes,1577.67,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Brinjal,July-2024,1967.70,Metric Tonnes,1639.65,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cabbage,July-2024,2850.00,Metric Tonnes,1277.74,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Capsicum,July-2024,112.30,Metric Tonnes,3350.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Carrot,July-2024,1818.40,Metric Tonnes,1279.53,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cauliflower,July-2024,3560.40,Metric Tonnes,2681.89,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Coriander(Leaves),July-2024,1147.30,Bundle,8124.23,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cucumbar(Kheera),July-2024,9914.00,Metric Tonnes,1675.39,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Ginger(Green),July-2024,5337.40,Metric Tonnes,9480.93,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Green Chilli,July-2024,5067.10,Metric Tonnes,3114.82,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Guar,July-2024,554.80,Metric Tonnes,4229.90,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Lemon,July-2024,5857.00,Metric Tonnes,4224.09,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Little gourd(Kundru),July-2024,1981.50,Metric Tonnes,2133.44,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mango(Raw-Ripe),July-2024,630.30,Metric Tonnes,1099.19,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mashrooms,July-2024,578.50,Metric Tonnes,5620.57,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mint(Pudina),July-2024,167.80,Bundle,3439.57,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,July-2024,20132.50,Metric Tonnes,2779.46,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion Green,July-2024,20.00,Metric Tonnes,1865.50,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Peas Wet,July-2024,671.40,Metric Tonnes,7593.34,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pointed gourd(Parval),July-2024,2992.60,Metric Tonnes,1936.20,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,July-2024,23645.20,Metric Tonnes,2096.80,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pumpkin,July-2024,2810.50,Metric Tonnes,1511.99,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Raddish,July-2024,421.10,Metric Tonnes,585.07,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,July-2024,762.80,Metric Tonnes,1801.35,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Potato,July-2024,43.90,Metric Tonnes,2000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Pumpkin,July-2024,225.10,Metric Tonnes,1317.95,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tinda,July-2024,652.30,Metric Tonnes,2741.78,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tomato,July-2024,11826.30,Metric Tonnes,4058.86,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Yam(Ratalu),July-2024,151.20,Metric Tonnes,2493.95,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Banana - Green,August-2024,674.30,Metric Tonnes,2377.97,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Beetroot,August-2024,2692.30,Metric Tonnes,1916.56,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bhindi(Ladies Finger),August-2024,2267.80,Metric Tonnes,2153.56,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bitter gourd,August-2024,797.00,Metric Tonnes,2250.13,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bottle gourd,August-2024,2730.20,Metric Tonnes,1450.70,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Brinjal,August-2024,1916.20,Metric Tonnes,1808.14,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cabbage,August-2024,3419.10,Metric Tonnes,1795.25,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Capsicum,August-2024,2184.70,Metric Tonnes,4049.44,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Carrot,August-2024,2097.20,Metric Tonnes,1773.11,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cauliflower,August-2024,3483.70,Metric Tonnes,3090.51,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Coriander(Leaves),August-2024,1230.20,Bundle,7520.14,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cucumbar(Kheera),August-2024,8133.90,Metric Tonnes,2383.51,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Ginger(Green),August-2024,6971.50,Metric Tonnes,4194.32,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Green Chilli,August-2024,5116.90,Metric Tonnes,2955.32,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Guar,August-2024,793.40,Metric Tonnes,5206.48,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Lemon,August-2024,3940.70,Metric Tonnes,4615.05,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Little gourd(Kundru),August-2024,1755.30,Metric Tonnes,1706.70,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mango(Raw-Ripe),August-2024,72.00,Metric Tonnes,1580.88,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mashrooms,August-2024,532.60,Metric Tonnes,7021.92,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mint(Pudina),August-2024,122.90,Bundle,2096.50,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,August-2024,21650.20,Metric Tonnes,3096.33,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion Green,August-2024,110.00,Metric Tonnes,1691.64,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Peas Wet,August-2024,1012.50,Metric Tonnes,6702.34,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pointed gourd(Parval),August-2024,2705.10,Metric Tonnes,2058.94,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,August-2024,26166.50,Metric Tonnes,2163.13,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pumpkin,August-2024,3012.00,Metric Tonnes,1773.18,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Raddish,August-2024,484.50,Metric Tonnes,851.11,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,August-2024,804.60,Metric Tonnes,2242.63,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Potato,August-2024,48.30,Metric Tonnes,2000.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Pumpkin,August-2024,204.70,Metric Tonnes,2207.62,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tinda,August-2024,602.80,Metric Tonnes,3179.89,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tomato,August-2024,15182.70,Metric Tonnes,2749.45,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Yam(Ratalu),August-2024,444.70,Metric Tonnes,2024.62,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Banana - Green,September-2024,493.70,Metric Tonnes,2806.79,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Beetroot,September-2024,2622.60,Metric Tonnes,2148.35,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bhindi(Ladies Finger),September-2024,1998.10,Metric Tonnes,2148.81,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bitter gourd,September-2024,1397.50,Metric Tonnes,2511.10,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bottle gourd,September-2024,2717.30,Metric Tonnes,2246.35,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Brinjal,September-2024,1946.10,Metric Tonnes,1932.86,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cabbage,September-2024,3425.60,Metric Tonnes,1821.89,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Capsicum,September-2024,2198.40,Metric Tonnes,5320.98,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Carrot,September-2024,2277.50,Metric Tonnes,2194.52,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cauliflower,September-2024,3389.90,Metric Tonnes,3676.82,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Coriander(Leaves),September-2024,595.10,Bundle,18795.83,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cucumbar(Kheera),September-2024,7875.80,Metric Tonnes,2599.67,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Ginger(Green),September-2024,7397.10,Metric Tonnes,3409.39,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Green Chilli,September-2024,5886.50,Metric Tonnes,4049.90,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Guar,September-2024,386.90,Metric Tonnes,4985.91,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Lemon,September-2024,2968.90,Metric Tonnes,6943.12,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Little gourd(Kundru),September-2024,1452.70,Metric Tonnes,1715.12,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mango(Raw-Ripe),September-2024,3.30,Metric Tonnes,2091.24,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mashrooms,September-2024,530.80,Metric Tonnes,9515.73,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mint(Pudina),September-2024,93.40,Bundle,4438.33,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,September-2024,21151.20,Metric Tonnes,3755.31,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion Green,September-2024,237.40,Metric Tonnes,2636.39,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Peas Wet,September-2024,259.60,Metric Tonnes,11001.35,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pointed gourd(Parval),September-2024,1802.50,Metric Tonnes,2275.77,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,September-2024,25172.80,Metric Tonnes,2088.97,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pumpkin,September-2024,3178.30,Metric Tonnes,1631.52,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Raddish,September-2024,769.10,Metric Tonnes,1621.09,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,September-2024,663.60,Metric Tonnes,2431.22,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Potato,September-2024,294.70,Metric Tonnes,3846.45,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Pumpkin,September-2024,116.00,Metric Tonnes,1950.34,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tinda,September-2024,637.60,Metric Tonnes,3340.09,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tomato,September-2024,13074.10,Metric Tonnes,3153.41,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Yam(Ratalu),September-2024,365.80,Metric Tonnes,1971.01,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Banana - Green,October-2024,229.80,Metric Tonnes,3049.09,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Beetroot,October-2024,2220.10,Metric Tonnes,1980.16,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bhindi(Ladies Finger),October-2024,1535.20,Metric Tonnes,2445.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bitter gourd,October-2024,911.40,Metric Tonnes,2224.87,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bottle gourd,October-2024,2633.50,Metric Tonnes,2235.04,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Brinjal,October-2024,2434.50,Metric Tonnes,2365.83,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cabbage,October-2024,2754.60,Metric Tonnes,2213.77,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Capsicum,October-2024,2340.70,Metric Tonnes,4965.19,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Carrot,October-2024,2906.40,Metric Tonnes,3421.09,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cauliflower,October-2024,4145.60,Metric Tonnes,6407.21,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Coriander(Leaves),October-2024,1105.00,Bundle,8729.36,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cucumbar(Kheera),October-2024,7370.30,Metric Tonnes,2741.99,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Garlic,October-2024,350.00,Metric Tonnes,19625.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Ginger(Green),October-2024,8200.50,Metric Tonnes,3838.60,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Green Chilli,October-2024,5330.70,Metric Tonnes,5227.70,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Guar,October-2024,414.30,Metric Tonnes,3387.41,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Lemon,October-2024,3687.90,Metric Tonnes,5117.72,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Little gourd(Kundru),October-2024,721.20,Metric Tonnes,1857.38,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mashrooms,October-2024,545.10,Metric Tonnes,12015.32,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Methi(Leaves),October-2024,272.30,Metric Tonnes,3904.98,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mint(Pudina),October-2024,84.10,Bundle,6427.94,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,October-2024,24936.00,Metric Tonnes,3373.80,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion Green,October-2024,958.70,Metric Tonnes,2858.72,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Peas Wet,October-2024,536.40,Metric Tonnes,10050.43,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pointed gourd(Parval),October-2024,1429.40,Metric Tonnes,3512.06,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,October-2024,29677.70,Metric Tonnes,2083.20,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pumpkin,October-2024,2242.30,Metric Tonnes,1995.23,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Raddish,October-2024,2147.60,Metric Tonnes,1759.03,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,October-2024,1785.00,Metric Tonnes,2191.29,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Potato,October-2024,2323.00,Metric Tonnes,2903.60,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Pumpkin,October-2024,150.00,Metric Tonnes,2109.33,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tinda,October-2024,461.40,Metric Tonnes,4014.78,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tomato,October-2024,12002.30,Metric Tonnes,5193.31,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Turnip,October-2024,3.90,Metric Tonnes,3178.21,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Yam(Ratalu),October-2024,61.60,Metric Tonnes,2603.98,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Banana - Green,November-2024,147.70,Metric Tonnes,2954.57,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Beetroot,November-2024,1638.40,Metric Tonnes,1709.83,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bhindi(Ladies Finger),November-2024,626.10,Metric Tonnes,2783.53,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bitter gourd,November-2024,450.20,Metric Tonnes,2453.00,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Bottle gourd,November-2024,3249.40,Metric Tonnes,1818.20,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Brinjal,November-2024,1420.10,Metric Tonnes,1840.16,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cabbage,November-2024,3119.60,Metric Tonnes,2172.42,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Capsicum,November-2024,2023.10,Metric Tonnes,3518.66,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Carrot,November-2024,5817.00,Metric Tonnes,2159.78,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cauliflower,November-2024,3536.50,Metric Tonnes,2318.18,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Coriander(Leaves),November-2024,2077.50,Bundle,2088.33,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Cucumbar(Kheera),November-2024,5344.40,Metric Tonnes,2213.78,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Garlic,November-2024,1299.30,Metric Tonnes,19715.23,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Ginger(Green),November-2024,7802.20,Metric Tonnes,3442.11,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Green Chilli,November-2024,5914.60,Metric Tonnes,2624.66,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Guar,November-2024,249.50,Metric Tonnes,2411.22,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Lemon,November-2024,2852.30,Metric Tonnes,2843.35,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Little gourd(Kundru),November-2024,364.90,Metric Tonnes,1702.33,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mashrooms,November-2024,752.90,Metric Tonnes,11801.04,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Methi(Leaves),November-2024,649.60,Metric Tonnes,2294.34,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Mint(Pudina),November-2024,71.70,Bundle,3855.44,Rs./Bundle
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion,November-2024,24539.00,Metric Tonnes,3367.13,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Onion Green,November-2024,667.90,Metric Tonnes,2035.07,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Peas Wet,November-2024,1296.70,Metric Tonnes,7874.03,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pointed gourd(Parval),November-2024,1006.10,Metric Tonnes,2515.79,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Potato,November-2024,24710.80,Metric Tonnes,2171.40,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Pumpkin,November-2024,1740.90,Metric Tonnes,1534.57,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Raddish,November-2024,2554.50,Metric Tonnes,1283.29,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Season Leaves,November-2024,229.10,Metric Tonnes,1504.93,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Spinach,November-2024,1586.80,Metric Tonnes,1177.54,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Potato,November-2024,3184.30,Metric Tonnes,1766.53,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Sweet Pumpkin,November-2024,303.30,Metric Tonnes,1767.59,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tinda,November-2024,170.40,Metric Tonnes,3843.55,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Tomato,November-2024,10556.20,Metric Tonnes,3218.68,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Turnip,November-2024,202.70,Metric Tonnes,2105.45,Rs./Quintal
NCT of Delhi,Delhi,APMC Azadpur,Vegetables,Yam(Ratalu),November-2024,33.00,Metric Tonnes,2965.76,Rs./Quintal
